brand,model,processor,ram_size,storage_size,gpu,motherboard,unit_price
lenovo,l_340,i5,8_gb,1_tb,integrated,No,45430
hp,240_g7,i5,6_gb,1_tb,integrated,No,18000
lenovo,v130_lenovo,i3,8_gb,1_tb,integrated,No,25000
hp,spectre_x360,i7,16_gb,1_tb,integrated,No,189788
dell,xps_13,i5,8_gb,256_gb,integrated,No,83001
dell,ins_3573,i5,6_gb,1_tb,integrated,No,25000
hp,hp_240,i3,4_gb,1_tb,integrated,No,27000
hp,240_g6,i3,6_gb,1_tb,integrated,No,29200
dell,3567_dell,i3,6_gb,1_tb,integrated,No,29200
apple,macbook_pro,i5,8_gb,128_gb,integrated,Yes,119901
apple,macbook_air,i5,8_gb,128_gb,integrated,Yes,84901
apple,macbook_mnyg2hna,i5,8_gb,512_gb,integrated,Yes,149901
hp,hp_245,i5,64_gb,1_tb,integrated,No,16111
dell,dell_optiplex,i5,8_gb,500_gb,integrated,No,6501
lenovo,thinkpad_e480,i3,8_gb,500_gb,integrated,No,33618
apple,apple_macbook,i5,8_gb,256_gb,integrated,No,82301
apple,macbook_air,i5,8_gb,512_gb,integrated,No,65000
lenovo,v330_81b0a080ih,i3,8_gb,1_tb,integrated,No,30149
lenovo,tp_e480,i5,8_gb,500_gb,integrated,No,45388
lenovo,tp_e480,i5,8_gb,500_gb,integrated,No,59822
lenovo,t480_i5,i5,8_gb,512_gb,integrated,No,101309
lenovo,thinkpad_t480,i7,8_gb,512_gb,integrated,No,112531
dell,latitude_3460,i3,6_gb,500_gb,integrated,No,29903
dell,vostro_3568,i5,8_gb,1_tb,integrated,No,47203
dell,latitude_3460,i3,6_gb,500_gb,integrated,No,32903
dell,3567_i5,i5,8_gb,1_tb,integrated,No,39830
lenovo,lenovo_ip,i5,8_gb,1_tb,integrated,No,36526
dell,3567_processor,i3,6_gb,1_tb,integrated,No,34202
dell,latitude_3490,i5,4_gb,512_gb,integrated,No,39001
apple,mptt2hna_15inch,i7,8_gb,512_gb,integrated,Yes,171634
dell,dell_3568,i3,8_gb,1_tb,integrated,No,28200
lenovo,lenovo_yoga,i5,6_gb,256_gb,integrated,No,53460
microsoft,suface_pro,i5,8_gb,128_gb,integrated,No,75000
microsoft,suface_pro,i5,8_gb,256_gb,integrated,No,99500
microsoft,suface_pro,i7,8_gb,256_gb,integrated,No,118800
microsoft,suface_pro,i7,16_gb,512_gb,integrated,No,149200
dell,xps_9360,i5,8_gb,256_gb,integrated,No,85200
dell,dual_core,dual_core,4_gb,500_gb,integrated,No,23001
asus,zenbook_i5,i5,8_gb,512_gb,integrated,No,75200
asus,zenbook_asus,i5,8_gb,512_gb,integrated,No,75600
dell,latitude_3400,i3,4_gb,1_tb,integrated,No,29800
lenovo,g5080_lenovo,i5,8_gb,512_gb,integrated,No,27998
dell,inspiron_3542,i3,4_gb,500_gb,integrated,No,20500
dell,inspiron_3543,i7,8_gb,1_tb,integrated,No,32500
dell,inspiron_5547,i5,2_gb,1_tb,integrated,No,25500
dell,inspiron_5548,i7,8_gb,1_tb,integrated,No,35500
asus,gl553vd_i7,i7,8_gb,1_tb,integrated,No,97501
asus,asus_eeebook,ryzen_3,32_gb,tb,integrated,No,14555
asus,asus_a555laxx2036d,i3,6_gb,1_tb,integrated,No,26815
asus,asus_a555laxx1560t,i3,6_gb,1_tb,integrated,No,30730
asus,asus_a555laxx1909t,i3,6_gb,1_tb,integrated,No,31480
asus,asus_eeebook,ryzen_3,32_gb,tb,integrated,No,16350
dell,e7440_brand,i5,8_gb,500_gb,integrated,No,33400
dell,inspiron_3168,i5,8_gb,500_gb,integrated,No,34000
hp,840_g1,i5,8_gb,500_gb,integrated,No,34000
hp,840_g2,i5,8_gb,500_gb,integrated,No,63553
dell,3458_brand,i3,8_gb,500_gb,integrated,No,28600
dell,5378_brand,i5,8_gb,1_tb,integrated,No,35500
dell,5559_brand,i5,8_gb,1_tb,integrated,No,34500
dell,5567_brand,i5,8_gb,2_tb,integrated,No,35600
dell,7359_brand,i7,8_gb,500_gb,integrated,No,39300
hp,spectre_13,i7,8_gb,256_gb,integrated,No,39500
dell,7350_brand,i5,8_gb,256_gb,integrated,No,34000
dell,7548_brand,i5,8_gb,tb,integrated,No,35600
dell,5758_brand,i3,8_gb,500_gb,integrated,No,28500
lg,laptop_screen,i5,8_gb,512_gb,integrated,Yes,4000
hp,8440_core,i5,8_gb,hdd,integrated,No,15800
sony,sve15118fnbpw_,i7,8_gb,512_gb,integrated,No,57900
sony,sve15115fnbpw_2nd,i3,8_gb,512_gb,integrated,No,31900
sony,sve15115fnbpw_2nd,i5,8_gb,512_gb,integrated,No,47900
sony,sve15117fnbpw_2nd,i5,8_gb,512_gb,integrated,No,48900
sony,sve15113enbbblack_intelpentium,ryzen_3,8_gb,512_gb,integrated,No,28900
sony,sve14113enbw_2nd,i5,8_gb,500_gb,integrated,No,44900
sony,sve15116enbw_2nd,i5,8_gb,500_gb,integrated,No,44900
dell,inspiron_n5050,i5,4_gb,500_gb,integrated,No,19500
dell,inspiron_5558,i7,8_gb,1_tb,integrated,No,45000
lenovo,z5170_lenovo,i7,8_gb,1_tb,integrated,No,45000
lenovo,yoga_500,i5,4_gb,1_tb,integrated,No,34000
dell,vostro_2420,i3,8_gb,500_gb,integrated,No,31500
dell,1550_intel,i5,2_gb,500_gb,integrated,No,28990
dell,3420_core,i5,4_gb,hdd,integrated,No,32650
dell,vostro_1450,i3,32_gb,500_gb,integrated,No,27200
dell,vostro_1450,i5,32_gb,500_gb,integrated,No,30500
dell,inspiron_series,ryzen_3,8_gb,500_gb,integrated,No,37950
dell,inspiron_series,i5,2_gb,500_gb,integrated,No,23450
dell,xps_series,i5,8_gb,512_gb,integrated,No,126300
dell,xps_series,i5,32_gb,500_gb,integrated,Yes,90750
msi,msi_laptop,i5,4_gb,500_gb,integrated,No,23000
hp,hp_250g3,celeron,8_gb,500_gb,integrated,No,26000
hp,hp_245g3,i5,6_gb,500_gb,integrated,Yes,25000
hp,hp_4440s,i5,8_gb,500_gb,integrated,No,45500
hp,hp_440,i5,2_gb,512_gb,integrated,No,39000
dell,xps_series,i5,8_gb,256_gb,integrated,No,106500
dell,vostro_3560,i5,8_gb,500_gb,integrated,No,40300
dell,inspiron_15,i3,8_gb,500_gb,integrated,No,33990
dell,inspiron_n5423,i3,32_gb,500_gb,amd_radeon,No,43990
dell,inspiron_n5521,i3,8_gb,500_gb,integrated,No,39300
dell,inspiron_14,i3,8_gb,500_gb,integrated,No,41900
dell,inspiron_5521,i3,8_gb,500_gb,integrated,No,38990
dell,inspiron_n5050,i3,4_gb,500_gb,integrated,No,32100
dell,vostro_1550,i3,2_gb,500_gb,integrated,No,27900
dell,vostro_2420,i3,8_gb,500_gb,integrated,No,27500
dell,vostro_2520,i5,32_gb,500_gb,integrated,No,34500
dell,vostro_2520,i5,32_gb,500_gb,integrated,No,35500
dell,vostro_2520,i3,6_gb,500_gb,integrated,No,28500
dell,vostro_2520,i3,8_gb,500_gb,integrated,No,31500
dell,inspiron_15,i5,8_gb,512_gb,integrated,No,67500
dell,latitude_15,i3,8_gb,500_gb,integrated,No,58000
dell,latitude_14,i3,8_gb,500_gb,integrated,No,57000
lenovo,g580_59341688,i3,8_gb,500_gb,integrated,No,32050
lenovo,y13_59341111,i5,8_gb,128_gb,integrated,No,77800
lenovo,g580_59356384,i3,8_gb,500_gb,integrated,No,32300
lenovo,y11_59345700,i5,64_gb,ssd,integrated,No,57050
lenovo,g580_59324008,i3,8_gb,500_gb,integrated,No,30350
lenovo,u410_59342788,i7,8_gb,500_gb,integrated,No,60300
lenovo,g580_59324015,i3,8_gb,500_gb,integrated,No,30350
lenovo,u410_59342778,i5,8_gb,500_gb,integrated,No,52800
lenovo,g580_59323565,i3,8_gb,500_gb,integrated,No,29850
lenovo,u310_59342830,i5,8_gb,500_gb,integrated,No,50050
toshiba,ultrabook_series,i5,32_gb,500_gb,integrated,Yes,51900
lenovo,g570_59340549,i3,32_gb,512_gb,integrated,No,27550
lenovo,u410_59341061,i3,24_gb,500_gb,integrated,No,46050
toshiba,ultrabook_series,i5,32_gb,500_gb,integrated,Yes,53500
lenovo,g580_59351466,i5,8_gb,500_gb,integrated,No,27050
lenovo,u310_59341069,i3,8_gb,500_gb,integrated,No,43050
toshiba,ultrabook_series,i5,32_gb,500_gb,integrated,Yes,63500
lenovo,g585_59348619,i5,8_gb,500_gb,integrated,No,25050
lenovo,z580_59339356,i7,8_gb,1_tb,integrated,No,58550
hp,pavilion_15p027tx,i3,8_gb,1_tb,integrated,No,41500
toshiba,ultrabook_series,i5,32_gb,500_gb,integrated,Yes,64500
lenovo,g580_59352560,i5,8_gb,256_gb,integrated,No,24550
lenovo,z500_59341235,i5,8_gb,1_tb,integrated,No,49550
hp,pavilion_15p085tx,i3,8_gb,1_tb,integrated,No,44590
toshiba,portege_series,i5,16_gb,500_gb,integrated,Yes,52500
lenovo,g580_59351474,i5,8_gb,500_gb,integrated,No,23750
lenovo,z580_59347586,i5,8_gb,1_tb,integrated,No,45300
hp,pavilion_15p001tx,i5,8_gb,1_tb,integrated,No,48500
toshiba,portege_series,i3,8_gb,500_gb,integrated,Yes,42700
lenovo,g580_59351467,i5,8_gb,500_gb,integrated,No,23250
lenovo,z580_59333346,i5,8_gb,500_gb,integrated,No,43300
hp,envy_15k004tx,i5,8_gb,1_tb,integrated,No,62500
toshiba,satellite_l750x531b,i5,6_gb,512_gb,nvidia_geforce,Yes,49900
lenovo,g580_59352561,i5,8_gb,256_gb,integrated,No,21300
lenovo,z580_59347591,i3,8_gb,1_tb,integrated,No,39800
hp,envy_17j102tx,i7,8_gb,1_tb,integrated,No,114500
toshiba,satellite_l740p4010,dual_core,32_gb,512_gb,integrated,Yes,24900
lenovo,g580_59348462,i5,8_gb,hdd,integrated,No,21050
lenovo,z580_59333620,i3,8_gb,500_gb,integrated,No,38300
hp,envy_6,i5,6_gb,512_gb,integrated,No,38300
toshiba,satellite_c870i0010,i3,8_gb,512_gb,integrated,Yes,33000
asus,k55vmsx086v_intel,i7,8_gb,1_tb,integrated,No,59999
lenovo,z580_59333630,i3,8_gb,500_gb,integrated,No,37050
hp,envy_41103tu,i5,4_gb,512_gb,integrated,No,52600
toshiba,satellite_m840i4012,i3,8_gb,500_gb,integrated,Yes,31900
asus,k55vmsx086d_intel,i7,8_gb,1_tb,integrated,No,57999
lenovo,z580_59347604,i3,8_gb,1_tb,integrated,No,37300
hp,4540s_hp,i5,8_gb,512_gb,integrated,No,32400
toshiba,satellite_m840x4210,i5,8_gb,500_gb,integrated,Yes,40500
asus,vivo_book,i5,8_gb,500_gb,integrated,No,49990
lenovo,z580_59347567,i3,8_gb,500_gb,integrated,No,36300
hp,envy_4,i5,2_gb,512_gb,integrated,No,50900
toshiba,satellite_l850y5310,i7,8_gb,512_gb,integrated,Yes,55900
asus,vivo_book,i5,8_gb,hdd,integrated,No,57999
lenovo,z580_59338097,i3,8_gb,hdd,integrated,No,35800
hp,envy_m6,i5,6_gb,512_gb,integrated,No,60900
toshiba,satellite_l850y3110,i7,8_gb,512_gb,integrated,Yes,59500
asus,vivo_book,i7,8_gb,500_gb,integrated,No,59999
lenovo,z570_59321542,i3,32_gb,500_gb,integrated,No,38800
hp,envy_x2,i5,2_gb,512_gb,integrated,No,46300
toshiba,satellite_l850x5310,i5,8_gb,512_gb,integrated,Yes,50900
asus,vivo_book,i3,8_gb,500_gb,integrated,No,39999
lenovo,z370_59342158,i3,8_gb,500_gb,integrated,No,32800
hp,envy_6,i5,6_gb,512_gb,integrated,No,38100
toshiba,satellite_m850x5214,i5,8_gb,500_gb,integrated,Yes,43500
asus,zen_book,i7,8_gb,256_gb,integrated,No,109990
lenovo,s405_59348194,i5,8_gb,500_gb,integrated,No,36800
hp,envy_m6,i5,6_gb,512_gb,integrated,No,53700
toshiba,satellite_m840x4212,i5,8_gb,500_gb,integrated,Yes,40500
asus,ultra_book,i5,8_gb,hdd,integrated,No,49990
lenovo,s400_59340453,i3,6_gb,500_gb,integrated,No,32550
hp,envy_spectre,i5,2_gb,512_gb,integrated,No,54800
toshiba,satellite_c850x0110,i5,8_gb,500_gb,integrated,Yes,37400
asus,nx90snyz033v_intel,i7,8_gb,tb,integrated,Yes,139990
lenovo,s300_59340450,i3,6_gb,500_gb,integrated,No,30550
hp,2000_2116tu,i5,16_gb,500_gb,integrated,No,35000
toshiba,satellite_c850x5213,i5,8_gb,500_gb,integrated,Yes,36600
asus,vx7sxs1068v_intel,i7,16_gb,tb,gtx,Yes,139999
lenovo,s400_59355933,i5,8_gb,500_gb,integrated,No,30050
hp,pavilion_g6,i5,6_gb,512_gb,integrated,No,36800
toshiba,satellite_c850x0011,i5,8_gb,500_gb,integrated,Yes,34500
asus,g75vxcv195p_rog,i7,16_gb,tb,gtx,Yes,139990
lenovo,s300_59355929,i5,8_gb,500_gb,integrated,No,28050
hp,touchsmart_sleekbook,i5,2_gb,512_gb,integrated,No,44690
toshiba,satellite_c850i5214,i3,8_gb,500_gb,integrated,Yes,34900
asus,g74sx91176v_intel,i7,16_gb,tb,gtx,Yes,129990
lenovo,s400_59356394,i5,8_gb,500_gb,integrated,No,24300
hp,probook_hp,i5,4_gb,512_gb,integrated,No,46600
toshiba,satellite_c850i1210,i3,8_gb,500_gb,integrated,Yes,36900
asus,n55sls1050v_intel,i7,8_gb,512_gb,integrated,No,81999
lenovo,g580_59324058,i5,8_gb,500_gb,integrated,No,37550
hp,pavilion_15e017tx,i5,8_gb,512_gb,integrated,No,34060
toshiba,satellite_c850i5213,i3,8_gb,500_gb,integrated,Yes,32000
asus,u46svwx060v_intel,i5,8_gb,512_gb,integrated,No,66999
lenovo,g580_59328965,i5,8_gb,500_gb,integrated,No,37050
hp,pavilion_g62303tx,i5,6_gb,512_gb,integrated,No,36600
toshiba,satellite_c850i0013,i3,8_gb,500_gb,integrated,Yes,29000
asus,k53msx130d_intel,i7,8_gb,1_tb,integrated,No,56999
lenovo,g580_59324064,i5,8_gb,500_gb,integrated,No,34050
hp,430a6c46pa_hp,i3,6_gb,500_gb,integrated,No,35000
toshiba,satellite_c850i0015,i3,8_gb,500_gb,integrated,Yes,26900
asus,k53msx010d_intel,i3,8_gb,512_gb,integrated,No,44999
lenovo,g580_59324061,i5,8_gb,500_gb,integrated,No,33550
hp,pavilion_g62231tx,i5,6_gb,512_gb,integrated,No,34250
toshiba,satellite_c850i2011,i3,8_gb,500_gb,integrated,Yes,31500
asus,k535dsx805d_,i3,8_gb,128_gb,integrated,No,36999
lenovo,g580_59355398,i3,8_gb,500_gb,integrated,No,35050
hp,pavilion_g62005ax,i5,8_gb,500_gb,integrated,No,33990
toshiba,satellite_c850i0110,i3,8_gb,500_gb,integrated,Yes,30900
asus,x54csx261d_intel,i3,8_gb,500_gb,integrated,No,29999
lenovo,g580_59337031,i3,8_gb,500_gb,integrated,No,33050
hp,touchsmart_sleekbook,i5,4_gb,512_gb,integrated,No,32950
toshiba,satellite_c850p0012,dual_core,8_gb,500_gb,integrated,Yes,22300
asus,x44hvx152d_intel,i3,8_gb,500_gb,integrated,No,29999
hp,pavilion_g62103tu,i5,6_gb,500_gb,integrated,No,38990
toshiba,satellite_c850p0011,dual_core,8_gb,512_gb,integrated,Yes,21500
asus,x44hvx151d_,dual_core,8_gb,512_gb,integrated,No,25999
hp,sleek_book,i5,8_gb,500_gb,integrated,No,26500
samsung,900x3aao4in_2nd,i7,8_gb,256_gb,integrated,Yes,105990
asus,x53esx1556d_intel,dual_core,8_gb,512_gb,integrated,No,23499
hp,pavilion_g62105tx,i5,6_gb,512_gb,integrated,No,40300
samsung,900x3aao1in_2nd,i5,8_gb,128_gb,integrated,Yes,100990
hp,pavilion_15e006tu,i5,6_gb,512_gb,integrated,No,35000
samsung,series9_900x1bao1in,i5,8_gb,128_gb,integrated,Yes,86990
hp,616_tx,i3,16_gb,500_gb,integrated,No,28900
samsung,rc_seriesrc520soain,i3,16_gb,512_gb,integrated,Yes,39190
hp,2005_ax,i5,4_gb,500_gb,integrated,No,24900
samsung,np305e5aso1in_amd,ryzen_3,16_gb,1_tb,integrated,Yes,34990
hp,sleekbook_hp,i5,4_gb,512_gb,integrated,No,35300
samsung,np304aso2in_amd,ryzen_3,16_gb,1_tb,integrated,Yes,37490
hp,1301_tx,i3,2_gb,500_gb,integrated,No,28900
samsung,np305aao3in_amd,dual_core,16_gb,512_gb,integrated,Yes,33790
hp,pavilion_m4,m4,4_gb,512_gb,integrated,No,47200
samsung,laptopnp350u4baobin_2nd,i5,16_gb,500_gb,integrated,Yes,52390
hp,650_laptop,dual_core,6_gb,500_gb,integrated,No,23000
samsung,np350u4baobin_2nd,i5,16_gb,1_tb,amd_radeon,Yes,54390
sony,svs13112enbw_3rd,i5,8_gb,500_gb,integrated,No,54900
hp,probook_4530s,i5,4_gb,512_gb,integrated,No,36200
samsung,np350u2baobin_2nd,i5,16_gb,1_tb,integrated,Yes,50990
sony,sve14112enbw_2nd,i3,8_gb,512_gb,integrated,No,30900
hp,mini_atom,dual_core,8_gb,hdd,integrated,No,18000
samsung,np300u2baobin_2nd,i3,16_gb,500_gb,integrated,Yes,36990
sony,svs15115enbw_2nd,i3,8_gb,500_gb,integrated,No,38900
hp,pavilion_m6,i5,6_gb,512_gb,integrated,No,56400
samsung,np300u2bao9in_2nd,i5,16_gb,512_gb,integrated,Yes,38990
sony,svs15115fnb_3rd,i5,8_gb,512_gb,integrated,No,69900
hp,pavilion_g6,i5,6_gb,512_gb,integrated,No,32200
samsung,np300u2bao8in_2nd,i3,8_gb,500_gb,integrated,Yes,34490
sony,sve14111enb_intel,ryzen_3,8_gb,512_gb,integrated,No,28990
hp,2116_tu,i5,16_gb,500_gb,integrated,No,34500
samsung,np300v5asodin_samsung,i5,16_gb,500_gb,integrated,No,50990
sony,sve13113enss_2nd,i5,8_gb,500_gb,integrated,No,45990
hp,pavilion_dm43022tx,m4,2_gb,512_gb,integrated,No,51200
sony,sve14116gnb_3rd,i5,8_gb,500_gb,integrated,No,48990
hp,450_hp,i3,2_gb,500_gb,integrated,No,26000
samsung,np300v5asogin_nin,i5,16_gb,512_gb,integrated,No,45490
sony,svs15116gnb_3rd,i7,8_gb,512_gb,integrated,No,79990
hcl,aeiv2944_x,i5,6_gb,512_gb,integrated,No,40990
samsung,np300v5aao8in_2nd,i3,8_gb,512_gb,integrated,Yes,42490
sony,svt11113fgs_3rd,i5,8_gb,500_gb,integrated,No,49990
hcl,aeiv3125_x,ryzen_3,6_gb,500_gb,integrated,No,39950
samsung,np300v5asolin_2nd,i3,16_gb,512_gb,integrated,Yes,39990
sony,svs13115gnbsn_3rd,i5,8_gb,512_gb,integrated,No,64990
hcl,aeiv3081_i,ryzen_3,8_gb,500_gb,integrated,No,35990
samsung,np300v3aao3in_2nd,i3,16_gb,512_gb,integrated,Yes,37290
sony,svs13a15gnb_,ryzen_3,8_gb,512_gb,integrated,No,86990
hcl,aeiv2931_iw,ryzen_3,4_gb,500_gb,integrated,No,35650
samsung,np300v4aao6in_2nd,i3,16_gb,512_gb,integrated,Yes,36490
sony,sve14117gnb_3rd,ryzen_3,8_gb,500_gb,integrated,No,58900
hcl,aeiv2931_i,ryzen_3,4_gb,500_gb,integrated,No,33350
samsung,np300e5zaopin_amd,dual_core,16_gb,500_gb,integrated,Yes,24990
sony,svs13118gnbs_3rd,ryzen_3,8_gb,512_gb,integrated,No,76900
hcl,aeiv3208_i,ryzen_3,8_gb,512_gb,integrated,No,33950
samsung,np300e5zaopin_2nd,i5,16_gb,512_gb,nvidia_geforce,Yes,35490
sony,svz13115gnxi_3rd,ryzen_3,8_gb,256_gb,integrated,No,179000
hcl,aeiv2736_i,ryzen_3,32_gb,512_gb,integrated,No,35950
samsung,p300e5zaomin_2nd,i3,16_gb,512_gb,nvidia_geforce,Yes,37990
hcl,aeiv3091x_intel,ryzen_3,32_gb,500_gb,integrated,No,35990
samsung,laptop_np300e5zso8in,i5,8_gb,512_gb,nvidia_geforce,No,38490
hcl,aeiv2941x_intel,ryzen_3,32_gb,512_gb,integrated,No,32990
samsung,laptop_np300e4zao6in,ryzen_3,16_gb,512_gb,nvidia_geforce,Yes,23990
hcl,aeiv3080_i,ryzen_3,8_gb,512_gb,integrated,No,31950
samsung,np300e5zsoain_2nd,ryzen_3,16_gb,512_gb,nvidia_geforce,Yes,35490
hcl,aeiv3101_i,ryzen_3,32_gb,512_gb,integrated,No,30850
samsung,laptop_np300e5zaouin,ryzen_3,16_gb,500_gb,integrated,Yes,30790
hcl,aeiv3106_i,ryzen_3,32_gb,512_gb,integrated,No,28500
samsung,notebook_np300e5zaonin,ryzen_3,16_gb,512_gb,integrated,Yes,27990
hcl,aeiv2931_i,ryzen_3,32_gb,512_gb,integrated,No,28990
samsung,series_300enotebook,ryzen_3,16_gb,500_gb,integrated,Yes,25990
hcl,aeiv3113_i,ryzen_3,32_gb,512_gb,integrated,No,26650
samsung,rv509s05inlaptop_intel,ryzen_3,8_gb,500_gb,nvidia_geforce,No,32990
samsung,rv509a0cin_laptop,ryzen_3,8_gb,500_gb,integrated,No,29990
hcl,aeiv2736_i,i3,32_gb,512_gb,integrated,No,35950
samsung,rv513a02in_laptop,dual_core,16_gb,512_gb,integrated,Yes,25990
hcl,aeiv3101_i,ryzen_3,32_gb,512_gb,integrated,No,30500
samsung,n100mao51n_laptop,ryzen_3,32_gb,512_gb,integrated,No,15990
hp,pavilion_14v015tu,i3,8_gb,1_tb,integrated,No,39500
dell,latitude_3540,i3,4_gb,500_gb,integrated,No,21500
hp,hp_15,ryzen_3,8_gb,512_gb,integrated,Yes,5500
hp,y12a_brand,celeron,8_gb,512_gb,integrated,Yes,4500
lenovo,u410_brand,ryzen_3,8_gb,512_gb,integrated,Yes,5500
dell,latitude_3440,i5,4_gb,500_gb,integrated,No,22500
dell,latitude_5523,i5,4_gb,500_gb,integrated,No,26000
dell,inspiron_5537,i5,4_gb,500_gb,integrated,No,27500
dell,inspiron_5537,i7,8_gb,1_tb,integrated,No,34500
dell,inspiron_5559,i7,16_gb,2_tb,integrated,No,54000
hcl,aeiv3053_i,ryzen_3,32_gb,512_gb,integrated,No,28990
hcl,aeiv3205i_intel,dual_core,32_gb,512_gb,integrated,No,26250
hcl,aeiv3241lw_intel,dual_core,8_gb,tb,integrated,No,23600
hcl,aeiv3207i_notebook,dual_core,32_gb,tb,integrated,No,24750
hcl,aeiv3207i_laptop,dual_core,32_gb,tb,integrated,No,24750
hcl,eiv30621_notebook,dual_core,32_gb,tb,integrated,No,23990
hcl,aeiv3067x_notebook,dual_core,32_gb,tb,integrated,No,23750
hcl,aeiv31141_laptop,dual_core,32_gb,tb,integrated,No,23200
hcl,aeiv32241_laptop,dual_core,8_gb,tb,integrated,No,20950
hcl,value_ae1v3495i,i5,4_gb,512_gb,integrated,No,20200
hcl,mainstreamnew_ae2f0018x,i5,8_gb,512_gb,integrated,No,23200
hcl,mainstream_ae2v0025i,i5,2_gb,512_gb,integrated,No,26300
hcl,me_icon,i5,6_gb,512_gb,integrated,No,27500
hcl,me_icon,i3,6_gb,500_gb,integrated,No,29300
dell,inspiron_5537,i7,8_gb,1_tb,integrated,No,35000
hcl,mainstream_ae2v0026i,i5,6_gb,512_gb,integrated,No,31300
hcl,mainstream_ae1v3424x,i5,2_gb,512_gb,integrated,No,32300
dell,inspiron_3440,i3,4_gb,500_gb,integrated,No,24500
dell,inspiron_5537,i5,4_gb,500_gb,integrated,No,26500
dell,inspiron_7537,i7,8_gb,1_tb,integrated,No,45000
hcl,mainstream_ae2v0080i,i5,8_gb,512_gb,integrated,No,32900
hcl,premium_ae1v3330x,i5,8_gb,512_gb,integrated,No,35300
hcl,mainstream_ae2v0046i,i5,6_gb,512_gb,integrated,No,36990
hcl,premium_ae1v3333u,i3,32_gb,500_gb,integrated,No,46500
hcl,1065_ae2v0023i,i3,6_gb,500_gb,integrated,No,30500
dell,vostro_2420,i3,8_gb,500_gb,integrated,No,27000
dell,3440_brand,i3,4_gb,500_gb,integrated,No,28000
dell,inspiron_3543,i7,8_gb,1_tb,integrated,No,36000
dell,inspiron_3540,i3,6_gb,500_gb,integrated,No,23500
dell,inspiron_3440,i5,4_gb,500_gb,integrated,No,22500
dell,inspiron_5547,i3,4_gb,500_gb,integrated,No,23500
hp,hp_4440s,i3,8_gb,hdd,integrated,No,43500
hp,hp_245g3,i5,8_gb,500_gb,integrated,Yes,25000
hp,hp_240g3,i3,8_gb,500_gb,integrated,No,31000
hp,hp_250g3,i3,8_gb,500_gb,integrated,No,31000
dell,dell_inspiron,i5,6_gb,1_tb,integrated,No,41500
hp,hp_250g3,i3,6_gb,500_gb,integrated,No,32500
hp,hp_pro,i5,8_gb,ssd,integrated,No,98000
hp,hp_9480m,i5,8_gb,500_gb,integrated,No,83000
hp,hp_9480m,i5,32_gb,500_gb,integrated,Yes,99000
hp,hp_840,i5,32_gb,500_gb,integrated,No,92800
hp,hp_240,i5,8_gb,500_gb,integrated,No,28000
hp,hp_240,i3,2_gb,500_gb,integrated,No,38000
hp,hp_240g3,i3,8_gb,500_gb,integrated,No,40000
hp,hp_240g3,i5,2_gb,512_gb,integrated,No,39000
hp,hp_450g2,i5,2_gb,512_gb,integrated,No,47000
hp,hp_450g1,i5,8_gb,hdd,integrated,No,60000
hp,hp_450g0,i3,8_gb,hdd,amd_radeon,No,40000
hp,hp_440,i7,8_gb,500_gb,integrated,No,70000
hp,hp_440,i5,8_gb,512_gb,integrated,No,46000
hp,hp_440,i5,8_gb,500_gb,integrated,No,56000
hp,hp_440,i5,8_gb,512_gb,integrated,No,45500
hp,hp_430,i5,6_gb,512_gb,integrated,No,71000
hp,hp_430,i5,8_gb,1_tb,integrated,No,60000
acer,acer_aspire,i3,8_gb,500_gb,integrated,No,33900
lenovo,lenovo_g50559379446,dual_core,6_gb,500_gb,integrated,No,21500
lenovo,lenovo_g505,dual_core,8_gb,500_gb,integrated,No,26000
lenovo,lenovo_g50059370358,i5,8_gb,500_gb,integrated,No,36200
lenovo,lenovo_thinkpad,i3,8_gb,500_gb,integrated,Yes,36700
lenovo,lenovo_essential,i5,8_gb,500_gb,integrated,No,38500
lenovo,lenovo_g51059382843,i5,8_gb,500_gb,integrated,No,39000
lenovo,lenovo_g400s,i3,8_gb,500_gb,integrated,No,41000
lenovo,lenovo_ideapad,i3,8_gb,500_gb,integrated,No,43800
lenovo,lenovo_essential,i5,8_gb,500_gb,integrated,No,44000
lenovo,core_i5,i5,8_gb,1_tb,integrated,No,47400
lenovo,lenovo_ideapad,i5,8_gb,1_tb,integrated,No,48000
lenovo,lenovo_ideapad,i5,8_gb,500_gb,integrated,No,49700
lenovo,lenovo_ideapad,i5,8_gb,1_tb,integrated,No,54000
hp,hp_g41303au,dual_core,8_gb,500_gb,amd_radeon,No,18200
hp,hp_15g207ax,m2,8_gb,500_gb,amd_radeon,No,28000
hp,hp_15g206ax,m2,8_gb,500_gb,amd_radeon,No,30000
hp,hp_14r113tu,i5,8_gb,500_gb,integrated,No,23000
hp,hp_15r119tu,i5,8_gb,500_gb,integrated,No,25000
hp,hp_14r059tu,i3,2_gb,500_gb,integrated,No,27000
hp,hp_15r062tu,i3,6_gb,500_gb,integrated,No,30000
hp,hp_15r033tx,i3,8_gb,500_gb,nvidia_geforce,No,34000
hp,hp_14r053tu,i3,8_gb,500_gb,integrated,No,35000
hp,hp_15r203tu,i3,8_gb,500_gb,integrated,No,35000
hp,hp_15r032tx,i3,8_gb,500_gb,nvidia_geforce,No,37000
hp,hp_15r007tx,i5,8_gb,1_tb,nvidia_geforce,No,40500
hp,hp_15r014tx,i5,8_gb,1_tb,nvidia_geforce,No,45000
